"gene","assembly","group","window","repeat_class","n_te_class"
"AT2G11015","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",7
"AT2G11035","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",14
"AT2G11035","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",2
"AT2G11035","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G11035","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",2
"AT2G11035","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",1
"AT2G11035","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",10
"AT2G11205","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",5
"AT2G11205","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",5
"AT2G11205","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G11205","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",9
"AT2G11205","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",1
"AT2G11205","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",9
"AT2G11205","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G11462","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",7
"AT2G11462","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",5
"AT2G11462","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G11462","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G11462","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",1
"AT2G11462","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",15
"AT2G11462","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G13450","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",4
"AT2G13450","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",6
"AT2G13450","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",2
"AT2G13450","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",3
"AT2G13450","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",10
"AT2G13450","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",2
"AT2G13450","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G13500","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",6
"AT2G13500","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",14
"AT2G13500","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G13500","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",5
"AT2G13510","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",6
"AT2G13510","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",14
"AT2G13510","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G13510","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G13770","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",2
"AT2G13770","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G13895","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",12
"AT2G13895","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",3
"AT2G13895","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G13895","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",2
"AT2G13895","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",5
"AT2G13895","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G13900","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",14
"AT2G13900","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",3
"AT2G13900","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G13900","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",5
"AT2G13900","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",3
"AT2G13950","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",16
"AT2G13950","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G13950","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",1
"AT2G13950","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",7
"AT2G13950","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",4
"AT2G14100","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",7
"AT2G14100","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G14100","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",4
"AT2G14100","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",4
"AT2G14100","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G14290","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",1
"AT2G14290","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",3
"AT2G14290","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G14290","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G14540","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",4
"AT2G14540","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",4
"AT2G14540","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",9
"AT2G14540","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G14540","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G14710","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G14710","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",3
"AT2G15010","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",3
"AT2G15010","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",3
"AT2G15010","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G15010","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G15010","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G15042","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",5
"AT2G15042","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",2
"AT2G15042","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",2
"AT2G15042","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",4
"AT2G15042","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G15080","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",5
"AT2G15080","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",2
"AT2G15080","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",7
"AT2G15080","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",11
"AT2G15080","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G15080","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G15450","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",5
"AT2G15450","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",2
"AT2G15450","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",2
"AT2G15450","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G15450","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G15450","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G15460","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",10
"AT2G15460","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",4
"AT2G15460","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",4
"AT2G15460","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G15460","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",2
"AT2G15460","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",2
"AT2G15470","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",5
"AT2G15470","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",2
"AT2G15470","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",2
"AT2G15470","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G15470","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G15470","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G15560","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","DNA/Helitron",4
"AT2G15560","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","LINE/L1",5
"AT2G15560","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","LINE/unknown",1
"AT2G15560","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","SINE/unknown",1
"AT2G16040","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",9
"AT2G16040","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",2
"AT2G16040","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",2
"AT2G16040","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",3
"AT2G16040","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",2
"AT2G16040","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",2
"AT2G16040","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G16040","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",2
"AT2G16505","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",15
"AT2G16505","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",1
"AT2G16505","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",3
"AT2G16505","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G16505","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G16535","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",15
"AT2G16535","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",7
"AT2G16535","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",3
"AT2G16535","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G16535","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",1
"AT2G16535","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",4
"AT2G16535","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G16676","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",5
"AT2G16676","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",1
"AT2G16676","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",5
"AT2G16676","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",3
"AT2G16676","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",3
"AT2G16676","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G16810","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",3
"AT2G16810","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",2
"AT2G16810","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",2
"AT2G16870","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",2
"AT2G16870","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",2
"AT2G17590","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",4
"AT2G17590","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G17590","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G17600","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",4
"AT2G17600","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G17600","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G17905","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",3
"AT2G17905","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",2
"AT2G17905","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",3
"AT2G17920","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G17920","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G18620","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",8
"AT2G18620","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G18620","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",2
"AT2G18620","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G18620","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G18640","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",8
"AT2G18640","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G18640","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Gypsy",2
"AT2G18640","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G18640","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G18770","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G18780","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G19146","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",6
"AT2G19146","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G21930","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G21930","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G21930","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G21930","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G22055","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",2
"AT2G22055","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G22055","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",3
"AT2G22055","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G22055","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G22055","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G22260","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","DNA/Helitron",5
"AT2G22260","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","LTR/Copia",3
"AT2G22260","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","LTR/Ty3",1
"AT2G22260","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","SINE/tRNA",3
"AT2G22260","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","SINE/unknown",2
"AT2G22440","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",4
"AT2G22440","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G22440","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G22920","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",7
"AT2G22920","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",2
"AT2G22920","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",2
"AT2G22920","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G22970","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",7
"AT2G22970","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G22970","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",3
"AT2G22970","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",2
"AT2G22970","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",2
"AT2G22970","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G22980","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",6
"AT2G22980","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G22980","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",3
"AT2G22980","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",2
"AT2G22980","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",2
"AT2G22980","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G22980","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G22990","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",2
"AT2G22990","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G22990","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G22990","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",2
"AT2G22990","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G22990","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G23000","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",3
"AT2G23000","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G23000","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G23000","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",2
"AT2G23000","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G23000","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G23010","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",3
"AT2G23010","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G23010","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G23010","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",2
"AT2G23010","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",1
"AT2G23100","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",4
"AT2G23100","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",3
"AT2G23142","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",7
"AT2G23142","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G23142","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",3
"AT2G23148","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",7
"AT2G23148","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G23148","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",3
"AT2G23160","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",7
"AT2G23160","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G23160","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G23160","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",3
"AT2G23160","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G23230","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",2
"AT2G23230","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G23230","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G23230","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G23800","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G23800","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G24080","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",3
"AT2G24080","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G24080","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G24205","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",3
"AT2G24205","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G24205","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G24250","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",3
"AT2G24250","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G24250","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",1
"AT2G24250","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G24430","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","DNA/Helitron",5
"AT2G24430","GCA_949796375.1_9336_genomic","Single-copy","pm25kb","LINE/L1",2
"AT2G24615","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",10
"AT2G24615","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G24615","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G24625","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",3
"AT2G24625","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",1
"AT2G24625","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G24625","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G24870","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",2
"AT2G24870","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G24880","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",2
"AT2G24880","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G24980","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",1
"AT2G24980","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",2
"AT2G24980","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G24980","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G25440","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",3
"AT2G25470","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",7
"AT2G26620","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",10
"AT2G26620","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/MULE-MuDR",4
"AT2G26620","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/L1",4
"AT2G26620","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",1
"AT2G26620","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/unknown",1
"AT2G26620","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",3
"AT2G26620","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/unknown",2
"AT2G26860","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",2
"AT2G26860","GCA_949796375.1_9336_genomic","Family","pm25kb","SINE/tRNA",1
"AT2G27000","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",2
"AT2G27000","GCA_949796375.1_9336_genomic","Family","pm25kb","LINE/unknown",2
"AT2G27000","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Copia",1
"AT2G27000","GCA_949796375.1_9336_genomic","Family","pm25kb","LTR/Ty3",2
"AT2G27320","GCA_949796375.1_9336_genomic","Family","pm25kb","DNA/Helitron",5
