"assembly","gene","scaffold","start","end","group","win_start","win_end","window_bp","window","n_te","te_classes","te_bp","te_fraction","nearest_te_dist"
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36420","CP087130.2",17517595,17517942,"Family",17467595,17567942,100348,"pm50kb",17,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Ty3, SINE/tRNA",8061,0.0803304500338821,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36430","CP087130.2",17519783,17520139,"Family",17469783,17570139,100357,"pm50kb",17,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Ty3, SINE/tRNA",8061,0.0803232460117381,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36440","CP087130.2",17521980,17522336,"Family",17471980,17572336,100357,"pm50kb",17,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Ty3, SINE/tRNA",8061,0.0803232460117381,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17523996,17524599,"Family",17473996,17574599,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36460","CP087130.2",17526373,17526729,"Family",17476373,17576729,100357,"pm50kb",31,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",7716,0.0768855186982473,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36470","CP087130.2",17528390,17528993,"Family",17478390,17578993,100604,"pm50kb",30,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",8985,0.0893105641922786,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36480","CP087130.2",17530767,17531123,"Family",17480767,17581123,100357,"pm50kb",29,"DNA/Helitron, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",8646,0.0861524358041791,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36490","CP087130.2",17532964,17533320,"Family",17482964,17583320,100357,"pm50kb",14,"DNA/Helitron, LTR/Copia, LTR/Ty3, SINE/tRNA",8295,0.0826549219287145,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36500","CP087130.2",17535162,17535518,"Family",17485162,17585518,100357,"pm50kb",12,"DNA/Helitron, LTR/Copia, LTR/Ty3, SINE/tRNA",7319,0.0729296411809839,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36520","CP087130.2",17537360,17537713,"Family",17487360,17587713,100354,"pm50kb",10,"DNA/Helitron, LTR/Copia, SINE/tRNA",6405,0.0638240628176256,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36540","CP087130.2",17539556,17539912,"Family",17489556,17589912,100357,"pm50kb",10,"DNA/Helitron, LTR/Copia, SINE/tRNA",6405,0.0638221549069821,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36550","CP087130.2",17541749,17542105,"Family",17491749,17592105,100357,"pm50kb",10,"DNA/Helitron, LTR/Copia, SINE/tRNA",6405,0.0638221549069821,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17543942,17544240,"Family",17493942,17594240,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36658","CP087130.2",17550423,17550780,"Family",17500423,17600780,100358,"pm50kb",11,"DNA/Helitron, LINE/L1, LTR/Copia, SINE/tRNA",6490,0.0646684868171944,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17552643,17552974,"Family",17502643,17602974,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36661","CP087130.2",17554818,17555167,"Family",17504818,17605167,100350,"pm50kb",12,"DNA/Helitron, LINE/L1, LTR/Copia, SINE/tRNA",6654,0.0663079222720478,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36662","CP087130.2",17556975,17557331,"Family",17506975,17607331,100357,"pm50kb",15,"DNA/Helitron, LINE/L1, LTR/Copia, SINE/tRNA",8230,0.0820072341739988,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36738","CP087130.2",17559165,17559521,"Family",17509165,17609521,100357,"pm50kb",17,"DNA/Helitron, LINE/L1, LTR/Copia, SINE/tRNA",8697,0.086660621580956,0
"GCA_020911765.2_ASM2091176v2_genomic","AT4G09545","CP087129.2",9544117,9544489,"Family",9494117,9594489,100373,"pm50kb",33,"DNA/Helitron, DNA/MULE-MuDR, LINE/L1, LINE/unknown, LTR/Copia, LTR/Gypsy, LTR/Ty3, LTR/unknown, SINE/tRNA",18909,0.188387315313879,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36310","CP087130.2",17491280,17491627,"Family",17441280,17541627,100348,"pm50kb",24,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104586040578786,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36330","CP087130.2",17495667,17496778,"Family",17445667,17546778,101112,"pm50kb",48,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.103795790806235,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36340","CP087130.2",17497855,17498202,"Family",17447855,17548202,100348,"pm50kb",24,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104586040578786,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36350","CP087130.2",17499984,17500468,"Family",17449984,17550468,100485,"pm50kb",72,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104443449271035,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36360","CP087130.2",17502237,17502593,"Family",17452237,17552593,100357,"pm50kb",47,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104576661319091,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17521800,17522403,"Family",17471800,17572403,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36460","CP087130.2",17524176,17524532,"Family",17474176,17574532,100357,"pm50kb",31,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",7716,0.0768855186982473,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36470","CP087130.2",17526193,17526796,"Family",17476193,17576796,100604,"pm50kb",30,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",8985,0.0893105641922786,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36480","CP087130.2",17528570,17528926,"Family",17478570,17578926,100357,"pm50kb",29,"DNA/Helitron, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",8646,0.0861524358041791,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17541749,17542047,"Family",17491749,17592047,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36658","CP087130.2",17543942,17544298,"Family",17493942,17594298,100357,"pm50kb",10,"DNA/Helitron, LTR/Copia, SINE/tRNA",6405,0.0638221549069821,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17550448,17550780,"Family",17500448,17600780,100333,"pm50kb",11,"DNA/Helitron, LINE/L1, LTR/Copia, SINE/tRNA",6490,0.064684600281064,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36661","CP087130.2",17552618,17552974,"Family",17502618,17602974,100357,"pm50kb",11,"DNA/Helitron, LINE/L1, LTR/Copia, SINE/tRNA",6490,0.0646691312016102,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36330","CP087130.2",17493470,17494590,"Family",17443470,17544590,101121,"pm50kb",24,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.103786552743743,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36350","CP087130.2",17497797,17498272,"Family",17447797,17548272,100476,"pm50kb",72,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104452804649867,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17519603,17520206,"Family",17469603,17570206,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17539556,17539854,"Family",17489556,17589854,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17543967,17544298,"Family",17493967,17594298,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36330","CP087130.2",17491280,17492391,"Family",17441280,17542391,101112,"pm50kb",48,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.103795790806235,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36350","CP087130.2",17495609,17496084,"Family",17445609,17546084,100476,"pm50kb",72,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104452804649867,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17532964,17533262,"Family",17482964,17583262,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17537385,17537713,"Family",17487385,17587713,100329,"pm50kb",31,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",14022,0.139760188978262,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17517416,17518009,"Family",17467416,17568009,100594,"pm50kb",38,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Ty3, SINE/tRNA",10886,0.108217189892041,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17537360,17537658,"Family",17487360,17587658,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17541774,17542105,"Family",17491774,17592105,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36350","CP087130.2",17493412,17493896,"Family",17443412,17543896,100485,"pm50kb",72,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104443449271035,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17515228,17515822,"Family",17465228,17565822,100595,"pm50kb",89,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12293,0.122202892787912,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17535162,17535460,"Family",17485162,17585460,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36658","CP087130.2",17537360,17537711,"Family",17487360,17587711,100352,"pm50kb",31,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",14047,0.13997727997449,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17539581,17539912,"Family",17489581,17589912,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36350","CP087130.2",17491222,17491697,"Family",17441222,17541697,100476,"pm50kb",72,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104452804649867,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17513031,17513634,"Family",17463031,17563634,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17510844,17511437,"Family",17460844,17561437,100594,"pm50kb",38,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Ty3, SINE/tRNA",10886,0.108217189892041,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17530767,17531065,"Family",17480767,17581065,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17535187,17535518,"Family",17485187,17585518,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17508647,17509250,"Family",17458647,17559250,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17528570,17528868,"Family",17478570,17578868,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17532989,17533320,"Family",17482989,17583320,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17506450,17507053,"Family",17456450,17557053,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17526373,17526671,"Family",17476373,17576671,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17530792,17531123,"Family",17480792,17581123,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17504253,17504856,"Family",17454253,17554856,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17524176,17524474,"Family",17474176,17574474,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17528595,17528926,"Family",17478595,17578926,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17502057,17502660,"Family",17452057,17552660,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17521980,17522278,"Family",17471980,17572278,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17526398,17526729,"Family",17476398,17576729,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17499862,17500465,"Family",17449862,17550465,100604,"pm50kb",185,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125332988747962,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17519783,17520081,"Family",17469783,17570081,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17524201,17524532,"Family",17474201,17574532,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17497675,17498269,"Family",17447675,17548269,100595,"pm50kb",89,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12293,0.122202892787912,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17517595,17517884,"Family",17467595,17567884,100290,"pm50kb",127,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125725396350583,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17522005,17522336,"Family",17472005,17572336,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17495487,17496081,"Family",17445487,17546081,100595,"pm50kb",89,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12293,0.122202892787912,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17515408,17515697,"Family",17465408,17565697,100290,"pm50kb",127,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125725396350583,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17519808,17520139,"Family",17469808,17570139,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17493288,17493893,"Family",17443288,17543893,100606,"pm50kb",24,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104317833926406,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17513211,17513509,"Family",17463211,17563509,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17517620,17517942,"Family",17467620,17567942,100323,"pm50kb",86,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125684040549027,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36450","CP087130.2",17491100,17491694,"Family",17441100,17541694,100595,"pm50kb",89,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12293,0.122202892787912,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17511023,17511312,"Family",17461023,17561312,100290,"pm50kb",127,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125725396350583,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36658","CP087130.2",17513211,17513562,"Family",17463211,17563562,100352,"pm50kb",31,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",14047,0.13997727997449,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17515435,17515755,"Family",17465435,17565755,100321,"pm50kb",41,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12293,0.122536657329971,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17508827,17509125,"Family",17458827,17559125,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17513236,17513564,"Family",17463236,17563564,100329,"pm50kb",31,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",14022,0.139760188978262,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17506630,17506928,"Family",17456630,17556928,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17511048,17511370,"Family",17461048,17561370,100323,"pm50kb",86,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125684040549027,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17504433,17504731,"Family",17454433,17554731,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17508852,17509183,"Family",17458852,17559183,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17502237,17502535,"Family",17452237,17552535,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17506655,17506986,"Family",17456655,17556986,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17500042,17500340,"Family",17450042,17550340,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17504458,17504789,"Family",17454458,17554789,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17497855,17498144,"Family",17447855,17548144,100290,"pm50kb",127,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125725396350583,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17502262,17502593,"Family",17452262,17552593,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17495667,17495956,"Family",17445667,17545956,100290,"pm50kb",127,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125725396350583,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17500067,17500398,"Family",17450067,17550398,100332,"pm50kb",298,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16985,0.169287963959654,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36657","CP087130.2",17493470,17493768,"Family",17443470,17543768,100299,"pm50kb",318,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",16900,0.168496196372845,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36658","CP087130.2",17495667,17496009,"Family",17445667,17546009,100343,"pm50kb",24,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",10495,0.104591252005621,0
"GCA_020911765.2_ASM2091176v2_genomic","AT5G36659","CP087130.2",17497880,17498202,"Family",17447880,17548202,100323,"pm50kb",86,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Copia, LTR/Ty3, SINE/tRNA",12609,0.125684040549027,0
